user_id,group,converted,session_duration_sec,day
5469,control,0,64.32466080602593,1
5470,control,0,239.19233551144802,1
5471,control,0,400.44654365812664,19
5472,control,0,239.4980831753893,6
5473,control,0,206.33813748336516,11
5474,control,0,335.8084370889757,18
5475,control,0,351.572134117629,14
5476,control,0,90.38304210766947,16
5477,control,0,258.08623605989635,1
5478,control,0,1055.3113011209985,10
5479,control,0,109.83620961347877,10
5480,control,0,232.46709782920448,13
5481,control,0,784.500863780425,1
5482,control,0,474.6155433687082,3
5483,control,0,179.82101436347753,14
5484,control,0,276.90686653964775,21
5485,control,1,244.38210195092358,16
5486,control,0,156.20307404646942,20
5487,control,0,234.02986501991768,6
5488,control,0,206.85546658171512,1
5489,control,0,261.81793636752906,20
5490,control,0,156.1738940046986,5
5491,control,0,113.75296004353186,8
5492,control,0,238.70572949410578,12
5493,control,0,684.7617249130857,1
5494,control,0,257.06314516779804,13
5495,control,0,200.54601720178448,9
5496,control,0,384.6952579342147,20
5497,control,0,222.51805234340736,8
5498,control,0,750.5601203863197,13
5499,control,0,244.11819028330225,2
5500,control,0,372.5227977256475,15
5501,control,0,155.59202707662507,14
5502,control,0,330.9123550685788,19
5503,control,0,288.60416736401066,9
5504,control,0,236.5350323293258,19
5505,control,0,181.08116266959522,14
5506,control,0,166.8644657564058,8
5507,control,0,289.8639278016209,5
5508,control,0,356.8671079421059,7
5509,control,0,226.7169497933809,4
5510,control,0,290.72004442917523,8
5511,control,1,239.18832039884538,4
5512,control,0,259.59315446767044,21
5513,control,0,216.9643404674258,1
5514,control,0,247.3448576339118,8
5515,control,0,1234.997560912455,7
5516,control,0,295.0015407726911,11
5517,control,0,360.38689945463756,21
5518,control,0,318.2426567076315,16
5519,control,0,208.99491175984252,17
5520,control,0,531.8670371714232,5
5521,control,0,205.47034927181969,7
5522,control,0,460.8316211734675,10
5523,control,0,200.2318211713283,13
5524,control,0,137.5539891650634,20
5525,control,0,304.6725901010112,15
5526,control,0,126.11560500417538,6
5527,control,0,337.43879138639943,2
5528,control,0,119.52252010107121,4
5529,control,0,202.06616266467293,21
5530,control,0,103.64402404530779,14
5531,control,0,1332.0843909222617,15
5532,control,0,90.70606867781385,14
5533,control,0,246.13698837089203,4
5534,control,0,485.89014759603884,6
5535,control,0,455.6985631265651,7
5536,control,0,407.8115878683213,13
5537,control,0,202.2820411885153,17
5538,control,0,550.4044479011325,17
5539,control,0,423.2803199513071,4
5540,control,0,277.93291471538106,19
5541,control,0,282.6893112970949,20
5542,control,0,203.9034120606382,13
5543,control,0,141.77039105474455,9
5544,control,0,514.034603558421,2
5545,control,0,537.712911593079,20
5546,control,0,143.9598606714359,18
5547,control,0,223.1242744831059,20
5548,control,0,224.5157970363103,17
5549,control,0,239.94421474364484,7
5550,control,0,254.3158318692333,17
5551,control,0,431.8666573204863,10
5552,control,1,156.28317950535404,14
5553,control,0,147.25883269696553,12
5554,control,0,513.8707862770873,12
5555,control,0,185.3809977963601,17
5556,control,0,114.68380134245051,19
5557,control,0,182.8967954999544,14
5558,control,0,200.73153305930242,17
5559,control,0,622.0233527418598,15
5560,control,0,426.1944627439329,21
5561,control,1,487.1209112460197,6
5562,control,0,400.20790933418397,19
5563,control,0,431.7066052365599,20
5564,control,1,161.92782707047328,6
5565,control,0,217.20436983170728,6
5566,control,0,135.10480521683746,4
5567,control,0,215.6608816681585,1
5568,control,0,368.8769038786174,19
5569,control,1,265.2704763378699,11
5570,control,1,537.4783560495072,7
5571,control,0,123.3653804450621,2
5572,control,0,330.3467995658894,4
5573,control,0,115.70204613542722,6
5574,control,0,258.91656877007046,5
5575,control,0,381.5340323896465,21
5576,control,0,215.14203973084147,9
5577,control,1,340.5888265358313,11
5578,control,0,137.57381357955964,18
5579,control,0,90.17804673040084,20
5580,control,0,341.79726657179515,17
5581,control,0,696.7356987143703,13
5582,control,0,134.60883256511656,17
5583,control,0,509.4422541996104,10
5584,control,0,251.15092300150218,18
5585,control,0,109.79171677083393,17
5586,control,0,124.10113266315618,12
5587,control,0,247.02038510609125,15
5588,control,1,191.96683586635714,19
5589,control,0,111.30255499467964,15
5590,control,0,88.5508028896701,13
5591,control,0,147.2259384760131,7
5592,control,0,274.8664669469647,11
5593,control,1,243.75400693197327,8
5594,control,0,181.13764746915444,20
5595,control,0,276.20195428755056,16
5596,control,0,456.69511869165177,11
5597,control,0,309.970120162302,5
5598,control,0,227.51468759547004,7
5599,control,0,427.02527520586784,16
5600,control,0,137.56407639048075,16
5601,control,0,213.80155597275737,20
5602,control,0,216.880657895497,17
5603,control,0,116.49263416254091,19
5604,control,0,190.1998768489816,15
5605,control,0,70.45852166252259,15
5606,control,0,770.7058849441827,20
5607,control,0,139.42847237582123,21
5608,control,0,633.7588243630961,15
5609,control,0,250.3476879422412,3
5610,control,0,343.4077371742528,12
5611,control,0,182.49451558636767,6
5612,control,0,277.20514151482223,20
5613,control,0,361.51147505764044,5
5614,control,0,364.5746926768501,11
5615,control,0,389.5000657218252,12
5616,control,0,196.17367699299433,7
5617,control,0,183.42102557275757,9
5618,control,0,94.01874759081102,18
5619,control,0,334.93329972623746,14
5620,control,0,468.44899489329123,4
5621,control,0,645.218492793665,8
5622,control,0,293.8600344699282,16
5623,control,0,154.48733768609478,4
5624,control,0,88.38853918642877,19
5625,control,0,457.14473148613087,6
5626,control,0,83.2821349623624,19
5627,control,0,199.46475485995225,15
5628,control,0,213.8801696396912,12
5629,control,0,234.70441578882682,12
5630,control,0,250.0051605930772,2
5631,control,0,265.838380979305,9
5632,control,0,57.44236186721905,3
5633,control,0,246.85313037831537,1
5634,control,0,64.21614478820945,14
5635,control,0,379.68077878793974,13
5636,control,0,175.37471380493065,5
5637,control,0,67.07275762326299,7
5638,control,0,150.12633809540344,14
5639,control,0,173.80861785339644,16
5640,control,0,499.90584492169756,18
5641,control,0,275.3333774409876,14
5642,control,0,300.86659683117614,1
5643,control,0,497.0710534331394,6
5644,control,0,230.97591181915047,21
5645,control,0,384.7188380127162,10
5646,control,0,368.82293147128183,6
5647,control,0,113.08257497772483,2
5648,control,0,592.1678627171813,7
5649,control,0,104.35712718501188,17
5650,control,0,424.29119055355136,14
5651,control,0,98.47041796634475,7
5652,control,0,350.9845034903158,21
5653,control,0,747.8099939255351,9
5654,control,0,215.3388439895699,19
5655,control,0,209.80669657164816,21
5656,control,0,352.92797510670897,11
5657,control,0,200.81059019111737,3
5658,control,1,728.4851362823364,4
5659,control,0,274.59996055133666,5
5660,control,0,201.9253945091743,4
5661,control,0,176.94318339286494,13
5662,control,0,139.8025287387575,9
5663,control,0,167.8963807634402,14
5664,control,0,198.26330367357485,16
5665,control,0,182.62165540532845,6
5666,control,0,164.85970434572485,10
5667,control,0,862.0426420808692,21
5668,control,0,131.88666484326362,13
5669,control,0,267.1952200819716,3
5670,control,0,349.1538324885216,11
5671,control,0,357.117477883671,3
5672,control,0,236.23705105689305,7
5673,control,0,211.786450258244,10
5674,control,1,320.8354884582397,1
5675,control,0,287.1236588358423,4
5676,control,0,209.47925210079944,8
5677,control,0,95.85847231377072,20
5678,control,0,184.79475312061473,17
5679,control,0,122.98592301317854,5
5680,control,0,163.97340826639262,17
5681,control,0,249.6185476201767,9
5682,control,0,303.45753600610675,8
5683,control,0,712.137955790091,7
5684,control,0,177.24911503646953,5
5685,control,0,389.4655369499841,4
5686,control,0,293.998896715332,3
5687,control,0,532.5083628718247,8
5688,control,0,345.7573511423715,5
5689,control,0,133.6081341530402,5
5690,control,0,87.02299398615389,17
5691,control,0,294.9355977518393,15
5692,control,0,178.20407837161778,8
5693,control,0,135.88538219616203,7
5694,control,0,114.37166643874174,17
5695,control,0,269.5045567992971,12
5696,control,0,604.6347880177069,4
5697,control,0,191.4825329241626,20
5698,control,1,348.6826466662186,18
5699,control,0,230.12903880195705,4
5700,control,0,112.88512927010916,10
5701,control,0,380.2720075929821,3
5702,control,0,126.87277003763954,5
5703,control,0,247.88773899940836,12
5704,control,0,199.3551188094485,5
5705,control,0,418.1526096454459,5
5706,control,0,129.68512597435964,4
5707,control,0,309.365041799221,6
5708,control,0,147.83866171364167,10
5709,control,0,180.06841690738514,6
5710,control,0,27.62938453591205,1
5711,control,1,858.5622114245896,16
5712,control,0,340.4724322291912,11
5713,control,1,154.40692821412432,6
5714,control,0,124.61220898671006,20
5715,control,0,181.74611638182395,18
5716,control,0,376.20255968281543,6
5717,control,0,78.62966493041907,17
5718,control,0,224.76363713607026,12
5719,control,0,707.9582503179961,17
5720,control,0,123.91950460733273,21
5721,control,0,256.78291089903877,18
5722,control,0,917.8058621853025,10
5723,control,0,357.5556369346208,20
5724,control,0,263.89579050714184,12
5725,control,0,331.6173927714199,4
5726,control,0,192.38158065246012,10
5727,control,0,533.6705874518655,5
5728,control,0,192.55888176593734,4
5729,control,1,75.52706242601556,16
5730,control,0,193.48851131067215,5
5731,control,0,136.9970348377706,19
5732,control,0,206.70312656656864,6
5733,control,0,209.46351355478743,21
5734,control,0,501.9266130606989,7
5735,control,0,371.3613716104821,10
5736,control,0,286.5632536874331,7
5737,control,0,244.2598831112371,14
5738,control,0,129.63012393583492,10
5739,control,0,66.10833643253414,20
5740,control,0,261.8825201521827,11
5741,control,0,394.1709593409251,14
5742,control,0,229.29277262132993,12
5743,control,1,177.52073275146276,4
5744,control,0,323.338996986347,13
5745,control,0,232.75832409607548,3
5746,control,0,672.7989279113034,13
5747,control,1,512.6723797755959,20
5748,control,1,435.1561073637415,19
5749,control,0,385.53827261368144,15
5750,control,0,112.83195086773608,19
5751,control,0,364.23389182109787,20
5752,control,0,306.6771527645861,4
5753,control,0,352.07873763064117,6
5754,control,0,328.8381525175838,15
5755,control,0,321.06948141344753,4
5756,control,0,1237.093408576767,6
5757,control,0,233.75851563489798,2
5758,control,0,429.14824921463685,4
5759,control,0,184.45510745412142,18
5760,control,0,393.2261730728887,15
5761,control,1,429.9168999751205,12
5762,control,1,304.4952982917672,8
5763,control,0,666.1721798465965,12
5764,control,0,143.9454456560726,9
5765,control,0,182.6674771091646,7
5766,control,0,277.9463339233297,8
5767,control,0,415.0853293930452,20
5768,control,0,272.5052044382714,10
5769,control,0,529.2470954264753,11
5770,control,0,164.5124214057786,2
5771,control,0,123.42737251813999,4
5772,control,0,294.3816344486511,21
5773,control,0,233.6190586544573,21
5774,control,0,338.9044577850107,9
5775,control,0,240.7017524687204,8
5776,control,0,199.53469393091777,5
5777,control,0,233.9336333494607,14
5778,control,0,248.96425622813166,2
5779,control,0,203.77393550469353,21
5780,control,0,216.6148240998762,17
5781,control,0,192.06694781896354,8
5782,control,0,409.11613808038885,2
5783,control,0,274.90143155435106,15
5784,control,0,947.7127815503482,2
5785,control,0,269.4607476014713,11
5786,control,0,175.82435570958387,14
5787,control,0,1214.885636391633,21
5788,control,1,313.6180444836945,10
5789,control,0,443.2238167465103,7
5790,control,0,349.0662701250343,14
5791,control,0,355.60004051667516,13
5792,control,1,337.44159072324885,21
5793,control,0,126.31127047638562,2
5794,control,0,305.0627302885591,10
5795,control,0,110.50748074209945,1
5796,control,0,220.38638430115518,1
5797,control,1,158.32177711519887,3
5798,control,1,303.2271248003201,11
5799,control,0,299.00962048343274,19
5800,control,0,326.58411257760275,9
5801,control,0,290.7250408382439,13
5802,control,0,170.01808180079675,4
5803,control,0,209.2224220437793,20
5804,control,0,425.0631290151082,6
5805,control,0,464.38502638457004,2
5806,control,0,122.96873558465636,9
5807,control,1,97.65525011465375,18
5808,control,0,158.20099899559472,4
5809,control,0,458.1169721528331,1
5810,control,0,507.21268775999863,1
5811,control,1,140.49513639364454,20
5812,control,0,294.2370138869079,17
5813,control,0,735.5796294244598,19
5814,control,0,313.9352914053231,3
5815,control,0,574.156479272032,17
5816,control,0,445.5172390179531,3
5817,control,0,141.72389682438882,4
5818,control,1,218.33075678259303,13
5819,control,0,249.84798851194293,15
5820,control,0,260.4680051718258,12
5821,control,0,424.0271016025375,3
5822,control,0,312.6895537747732,21
5823,control,0,42.025620059850226,8
5824,control,0,111.30741036281724,1
5825,control,0,65.86264591714531,18
5826,control,0,271.8414914459816,13
5827,control,0,282.6735193124691,7
5828,control,0,290.01567555755946,13
5829,control,0,137.64020074009647,17
5830,control,1,366.6788522854829,13
5831,control,0,376.0633066175269,13
5832,control,0,115.22774481552126,11
5833,control,0,101.5323106275077,14
5834,control,0,244.67259949359513,21
5835,control,0,716.9953564135765,10
5836,control,0,678.4736516726393,8
5837,control,0,343.10709071662853,6
5838,control,0,157.90632809409834,19
5839,control,0,416.59127934776774,19
5840,control,0,186.521299894949,12
5841,control,0,154.39214747822757,21
5842,control,0,67.60080566010596,7
5843,control,0,260.1944715711662,18
5844,control,0,167.6837207573401,20
5845,control,0,259.2669504765957,18
5846,control,0,61.58297067615932,3
5847,control,0,270.9396232304537,9
5848,control,0,56.901818580642825,6
5849,control,0,470.01478514335145,1
5850,control,0,334.6665759377042,10
5851,control,1,207.01704588493726,8
5852,control,0,342.96620549190703,17
5853,control,0,136.06809274726857,3
5854,control,0,255.5518461393885,3
5855,control,0,394.20237638572155,3
5856,control,0,38.22258038553893,7
5857,control,0,187.10414448180677,11
5858,control,0,241.3899128904504,18
5859,control,0,217.50543296203102,5
5860,control,0,586.5518651056893,2
5861,control,0,124.66863844764065,14
5862,control,0,168.562138102249,1
5863,control,0,77.51555176897371,4
5864,control,0,605.5711066900517,14
5865,control,0,211.07761605425438,15
5866,control,0,188.0964131310328,20
5867,control,0,237.10673315286053,20
5868,control,0,358.4329083498717,17
5869,control,0,301.39389849522803,3
5870,control,0,1198.385517868469,4
5871,control,0,321.29558759183925,18
5872,control,0,185.09195256726602,1
5873,control,0,174.72022100855062,5
5874,control,0,193.31957113417414,18
5875,control,0,99.37472892997512,13
5876,control,0,250.61515725583192,14
5877,control,0,391.5373306369718,20
5878,control,0,169.3524150095711,3
5879,control,0,150.74233163634653,6
5880,control,0,607.6305734117462,11
5881,control,0,103.97080161568104,9
5882,control,0,70.76106882527934,20
5883,control,1,122.51810730691328,19
5884,control,0,97.0999023590218,7
5885,control,0,308.50425582304376,21
5886,control,0,197.07360723338425,10
5887,control,0,214.47384002081873,7
5888,control,0,488.7057187562687,5
5889,control,0,161.6121103077495,4
5890,control,0,389.57392700117407,17
5891,control,0,605.9477004892076,5
5892,control,0,186.15925204743888,17
5893,control,0,380.77692818559575,17
5894,control,0,211.64476924403147,17
5895,control,0,426.00832030220545,1
5896,control,0,95.30730757863307,2
5897,control,0,91.16696931596628,19
5898,control,1,193.49261977706811,9
5899,control,0,143.54450328821935,20
5900,control,0,179.46398270524617,15
5901,control,0,214.49449002987157,19
5902,control,0,376.9106358265871,5
5903,control,0,191.59880965491445,13
5904,control,0,149.25902412980324,4
5905,control,0,198.16340615466012,13
5906,control,0,154.2404629140798,6
5907,control,0,139.7138914107913,12
5908,control,0,92.96191673878056,9
5909,control,0,255.10797061812193,15
5910,control,0,173.95150892604644,21
5911,control,1,436.92748518769736,15
5912,control,0,102.67435160141503,17
5913,control,0,176.75239713414908,5
5914,control,0,726.1410882636698,5
5915,control,0,139.24490506575515,5
5916,control,1,212.31691674498487,21
5917,control,0,117.97746248157662,14
5918,control,0,108.95593041239572,2
5919,control,0,619.1741598229245,9
5920,control,0,271.1368555889565,14
5921,control,1,265.1265616061539,15
5922,control,0,88.42990983174413,4
5923,control,0,303.4584908267356,6
5924,control,0,490.0234110401395,14
5925,control,0,487.69306192239924,5
5926,control,0,365.40266517147097,11
5927,control,0,124.25161382738344,21
5928,control,0,295.26523388710956,14
5929,control,0,365.23865027188936,7
5930,control,0,83.3737781242224,14
5931,control,0,124.86488655131771,13
5932,control,0,416.9200150820576,18
5933,control,1,413.9012695360888,2
5934,control,0,96.62622452861346,9
5935,control,0,394.26090105216656,11
5936,control,0,259.0916964765926,20
5937,control,0,390.9600468379457,11
5938,control,0,167.21613646294094,6
5939,control,0,360.362366169475,1
5940,control,0,405.97730730060374,5
5941,control,0,198.184623612324,14
5942,control,0,247.3122053417571,16
5943,control,0,165.81737336719027,9
5944,control,1,659.171253321059,19
5945,control,0,227.65625468401868,20
5946,control,0,140.72187221668315,8
5947,control,0,159.2546433554366,8
5948,control,0,264.02990168354677,16
5949,control,0,384.52111505936443,18
5950,control,0,109.78280269589646,8
5951,control,0,741.4413053221786,9
5952,control,0,294.4782588516871,5
5953,control,0,323.71826459163185,2
5954,control,0,230.8310998729532,21
5955,control,0,247.53584019921684,14
5956,control,0,223.86207312835566,18
5957,control,0,450.64395971677425,13
5958,control,0,243.5306597988692,12
5959,control,0,387.6993356451157,15
5960,control,0,188.6119040134859,21
5961,control,1,275.16868702901166,15
5962,control,0,151.0555716762115,1
5963,control,0,507.71331083801283,7
5964,control,0,148.37630609726546,13
5965,control,0,201.3434856568276,18
5966,control,0,202.55749102054966,1
5967,control,0,197.8737433383645,11
5968,control,1,377.4724031074735,13
5969,control,0,202.3513091755779,20
5970,control,0,564.7339404193401,9
5971,control,0,149.74216997583204,16
5972,control,0,270.8666089937713,11
5973,control,0,153.6271259583039,3
5974,control,0,315.0034746875368,17
5975,control,1,242.36143955897097,2
5976,control,0,222.95339825374916,9
5977,control,0,499.23902041812437,9
5978,control,0,165.23932496927168,16
5979,control,0,347.89791692468555,1
5980,control,0,154.25761853542167,17
5981,control,0,261.80792392114165,10
5982,control,1,119.42096873265021,20
5983,control,0,164.4307834269276,5
5984,control,0,232.9244547977007,8
5985,control,0,726.9004244394013,13
5986,control,0,259.948184891461,21
5987,control,1,660.3704659042879,5
5988,control,0,279.2741665211033,4
5989,control,0,193.97891223103304,8
5990,control,0,616.2260826945568,7
5991,control,0,318.0506265970408,5
5992,control,0,166.39542660598457,10
5993,control,0,324.51860719992175,17
5994,control,0,205.29401067143766,6
5995,control,0,74.18629890870714,10
5996,control,0,429.0544764333944,16
5997,control,0,471.99124344263885,10
5998,control,0,737.130700707005,4
5999,control,0,315.22485681155615,2
6000,variant,0,257.4346613435175,17
6001,variant,0,493.2389076841485,20
6002,variant,0,497.64761153419425,16
6003,variant,0,798.6866649829834,12
6004,variant,0,290.9709477160238,18
6005,variant,1,270.60294975165493,9
6006,variant,0,194.54691615681273,3
6007,variant,0,412.59944356717745,10
6008,variant,0,118.04229578072241,11
6009,variant,0,476.11166817185347,2
6010,variant,0,425.2601388648137,8
6011,variant,0,424.55523771824727,20
6012,variant,1,324.71086555045594,11
6013,variant,0,749.7853372171575,18
6014,variant,0,504.312481666926,20
6015,variant,0,207.62917688420143,7
6016,variant,0,209.87089798781798,14
6017,variant,0,176.30152016165934,7
6018,variant,0,416.0352530857428,1
6019,variant,0,164.0082361936265,12
6020,variant,0,572.5129104336947,1
6021,variant,0,661.0199262482163,3
6022,variant,0,176.37108953741023,2
6023,variant,0,267.38000312548803,3
6024,variant,0,301.8627937532384,4
6025,variant,0,507.95349407015743,14
6026,variant,0,784.9390138221742,18
6027,variant,0,108.71225880668952,5
6028,variant,0,246.9267093910955,15
6029,variant,0,254.77733883225056,16
6030,variant,0,128.97235603152166,8
6031,variant,0,223.39332083805022,21
6032,variant,0,386.31819397563686,8
6033,variant,0,252.84904695205992,7
6034,variant,0,118.30041734553444,6
6035,variant,0,1676.4766178493448,7
6036,variant,0,350.62129841725925,19
6037,variant,0,319.5828264907551,1
6038,variant,0,154.66232347136673,13
6039,variant,0,349.47208847494534,7
6040,variant,0,270.82469498174765,1
6041,variant,0,96.2439344394058,10
6042,variant,0,157.25154741221192,13
6043,variant,0,481.52377675185477,4
6044,variant,0,959.4983444345618,7
6045,variant,0,372.52317216002126,6
6046,variant,0,579.3170831562652,6
6047,variant,0,272.2026470578941,21
6048,variant,0,283.74396606252895,11
6049,variant,1,575.1250046562386,9
6050,variant,0,810.5121837966213,7
6051,variant,1,652.4000948149394,9
6052,variant,0,157.61922480209535,6
6053,variant,0,287.0982999951621,19
6054,variant,0,353.01650446044545,14
6055,variant,0,255.7481629706508,1
6056,variant,0,377.1769821817438,16
6057,variant,0,488.99197925623696,9
6058,variant,0,545.4907516168271,15
6059,variant,0,821.8205739248782,19
6060,variant,0,245.26403819774902,10
6061,variant,0,131.83881805116152,16
6062,variant,0,370.53235038693526,3
6063,variant,0,925.4560274830264,19
6064,variant,0,224.48625582249522,13
6065,variant,0,451.2891145068841,14
6066,variant,0,453.7051217636704,7
6067,variant,0,335.2462137900091,2
6068,variant,0,300.1117281911585,14
6069,variant,0,171.73326299912472,17
6070,variant,1,76.02047839434287,13
6071,variant,0,153.3755633428862,2
6072,variant,0,236.4690920849709,5
6073,variant,0,577.3528544576492,4
6074,variant,0,280.9349541343445,3
6075,variant,0,218.89333768731942,14
6076,variant,0,175.10901710054557,11
6077,variant,0,443.22763955511823,8
6078,variant,0,675.2036167702175,9
6079,variant,0,565.6986031590864,16
6080,variant,0,429.95898475824276,3
6081,variant,1,123.30147245738438,10
6082,variant,0,242.01397061241107,1
6083,variant,0,961.3922914045152,9
6084,variant,0,585.9124028130727,16
6085,variant,0,118.80673165183079,9
6086,variant,0,289.06329734349544,12
6087,variant,0,371.6152554804558,1
6088,variant,0,189.18113118613087,16
6089,variant,0,74.77455005316101,8
6090,variant,0,317.1244954831986,14
6091,variant,0,186.29753486121177,14
6092,variant,0,186.73583228858803,10
6093,variant,0,241.57785063954654,1
6094,variant,0,275.8326803328943,6
6095,variant,0,297.24310030466535,9
6096,variant,0,175.84555135493096,19
6097,variant,0,261.87683091676337,16
6098,variant,0,104.12019758162951,19
6099,variant,0,360.1870353670556,11
6100,variant,0,53.851741989133224,21
6101,variant,0,251.2141975082186,11
6102,variant,0,518.7964928013574,14
6103,variant,1,158.2847438996278,7
6104,variant,0,459.3709815095102,12
6105,variant,0,597.9096330750968,20
6106,variant,0,41.0692648754736,20
6107,variant,0,272.9209677507449,5
6108,variant,0,53.22541157154113,1
6109,variant,1,278.4044556041456,11
6110,variant,1,297.5842188250327,15
6111,variant,0,67.3884479921649,10
6112,variant,1,948.5201348511083,15
6113,variant,0,354.81959761599416,13
6114,variant,0,179.57374168465742,15
6115,variant,0,719.9830402318363,2
6116,variant,0,101.76152315739924,13
6117,variant,1,142.95035181763544,12
6118,variant,0,75.21319536169972,4
6119,variant,0,880.6208040702177,12
6120,variant,0,364.8213650219797,15
6121,variant,0,443.9185385695787,13
6122,variant,0,358.0242567359735,2
6123,variant,1,421.68587157214876,20
6124,variant,0,313.2014608374071,16
6125,variant,0,351.6206183629291,14
6126,variant,0,318.79939900445265,21
6127,variant,0,207.44057573558828,2
6128,variant,0,290.62249032724475,17
6129,variant,0,352.1850486859437,16
6130,variant,0,319.36334646584135,4
6131,variant,0,123.14182443912469,11
6132,variant,0,133.35410033643302,13
6133,variant,0,572.3237686475373,6
6134,variant,0,248.58965681276044,17
6135,variant,0,424.4674007003729,1
6136,variant,0,155.20208689801788,9
6137,variant,1,123.48410878856905,21
6138,variant,0,180.15940322632963,18
6139,variant,0,261.5069753524436,11
6140,variant,0,200.52036655772275,14
6141,variant,0,649.6021599339588,2
6142,variant,0,332.8573370520628,20
6143,variant,0,906.2934692949526,11
6144,variant,0,380.94114664348234,2
6145,variant,0,70.27875225498168,4
6146,variant,0,563.1944575936997,13
6147,variant,0,120.81603617919724,6
6148,variant,0,343.2023449951117,7
6149,variant,1,187.7646966608924,20
6150,variant,0,1080.983572210314,3
6151,variant,0,708.9313933370905,4
6152,variant,0,191.50379295516603,21
6153,variant,0,276.88033220089096,20
6154,variant,0,346.1107608136854,3
6155,variant,0,501.72313464622107,1
6156,variant,0,304.14092023252704,19
6157,variant,0,161.590128849869,21
6158,variant,0,194.31194206374073,13
6159,variant,0,298.0648028741921,14
6160,variant,0,626.8292576866138,16
6161,variant,0,386.3341684516801,4
6162,variant,0,187.9077299162082,17
6163,variant,0,440.99064700913453,10
6164,variant,0,236.94050993013832,7
6165,variant,0,509.9153864906453,13
6166,variant,0,1361.3147653915792,13
6167,variant,1,240.97764682702694,14
6168,variant,0,483.45734796707495,6
6169,variant,0,191.09372237851184,16
6170,variant,0,279.3992436267673,9
6171,variant,0,304.2158164682361,20
6172,variant,0,266.0780811786497,16
6173,variant,0,1310.0337945973592,21
6174,variant,0,248.64947038407624,21
6175,variant,0,425.0092456978309,12
6176,variant,0,93.87347626356053,16
6177,variant,0,387.2993615368868,5
6178,variant,0,593.0227457894988,11
6179,variant,0,217.77046482788478,1
6180,variant,0,66.27857650762297,10
6181,variant,0,292.0161002829664,11
6182,variant,0,301.96475649927123,15
6183,variant,1,461.4829139727405,3
6184,variant,0,998.7872782080514,15
6185,variant,0,237.92792927483129,11
6186,variant,0,178.79271638427508,9
6187,variant,0,148.39079777039314,2
6188,variant,0,336.58380604595584,12
6189,variant,0,398.4621670347563,20
6190,variant,0,215.42369501458487,16
6191,variant,0,476.8536581261534,16
6192,variant,0,395.1361725369094,21
6193,variant,1,306.721145444789,1
6194,variant,0,173.9123031982098,16
6195,variant,0,223.82878585035812,6
6196,variant,0,69.55701815918279,14
6197,variant,0,344.2858386036701,11
6198,variant,0,303.6284570715005,1
6199,variant,0,334.65073124687024,20
6200,variant,0,404.47559839990373,17
6201,variant,0,376.7164912176431,19
6202,variant,1,279.71468223117097,2
6203,variant,0,307.72324563440094,14
6204,variant,0,128.69048110546902,8
6205,variant,1,210.55936083543406,6
6206,variant,0,308.0563227139685,9
6207,variant,0,192.19065121890443,5
6208,variant,0,500.74173918417284,5
6209,variant,0,201.30491556067867,18
6210,variant,0,340.2849132163338,14
6211,variant,0,320.51830675479215,12
6212,variant,0,467.67170100004614,12
6213,variant,0,513.1020249372716,6
6214,variant,0,453.2389938393177,4
6215,variant,0,84.4699862677736,15
6216,variant,0,611.8510611789977,15
6217,variant,0,747.2388909803911,17
6218,variant,0,223.79387546765983,3
6219,variant,0,344.4635046214203,10
6220,variant,0,175.12517289475645,21
6221,variant,0,92.84884942497008,8
6222,variant,0,191.8609403627999,9
6223,variant,0,216.13788841908908,3
6224,variant,0,241.553157124663,1
6225,variant,0,168.11555090756863,11
6226,variant,0,192.47088584186926,13
6227,variant,1,296.90024501778834,12
6228,variant,0,188.2674974183215,21
6229,variant,0,414.1029438384586,7
6230,variant,0,449.88697782906706,2
6231,variant,1,1246.671710638125,1
6232,variant,0,587.2249459448713,20
6233,variant,0,345.8004363126847,3
6234,variant,0,205.9928422855758,4
6235,variant,0,356.4694033280499,17
6236,variant,0,363.56481018483834,18
6237,variant,0,219.64489894603133,17
6238,variant,0,478.30032876702006,19
6239,variant,0,129.1715274374285,4
6240,variant,1,258.10335324483276,17
6241,variant,0,417.1788703829947,2
6242,variant,0,251.50164026444335,10
6243,variant,0,263.9995392665781,12
6244,variant,0,275.1533237712295,13
6245,variant,0,181.0257444328953,11
6246,variant,0,604.4630594625602,21
6247,variant,0,162.2563345684317,8
6248,variant,0,361.72910264411297,20
6249,variant,0,383.0588906962021,5
6250,variant,0,169.15692921062603,2
6251,variant,0,312.26823706375666,12
6252,variant,0,173.16080931353207,2
6253,variant,0,688.57585406468,6
6254,variant,0,150.9170333521833,19
6255,variant,0,201.877634381751,12
6256,variant,0,143.37520352627865,13
6257,variant,0,132.34084635612012,17
6258,variant,0,776.4476128191534,12
6259,variant,0,413.9167242127547,3
6260,variant,0,325.1140537624694,8
6261,variant,0,201.55329182788066,16
6262,variant,0,515.2061370154465,4
6263,variant,1,182.26588660306294,13
6264,variant,0,481.15216748730995,8
6265,variant,0,177.0608102025125,1
6266,variant,1,203.01814897730597,3
6267,variant,0,471.05244295457544,1
6268,variant,0,501.84755912479386,15
6269,variant,0,427.72640919680254,18
6270,variant,0,159.2054538294098,20
6271,variant,1,228.59774354753503,3
6272,variant,0,328.3694165932325,15
6273,variant,0,179.54599647138687,5
6274,variant,0,680.3297833196127,21
6275,variant,0,70.72731390821463,10
